Time,Lat,Lon
4/6/2014 16:36:00,40.7662,-73.8918
4/6/2014 17:33:00,40.7741,-73.8727
4/6/2014 17:57:00,40.7739,-73.8725
4/6/2014 17:57:00,40.7685,-73.8623
4/6/2014 18:29:00,40.7706,-73.8654
4/6/2014 18:32:00,40.7712,-73.8662
4/6/2014 19:18:00,40.771,-73.866
4/6/2014 19:22:00,40.7706,-73.8654
4/6/2014 19:38:00,40.7741,-73.8727
4/6/2014 19:58:00,40.77,-73.8645
4/6/2014 20:18:00,40.7738,-73.8706
4/6/2014 20:51:00,40.7705,-73.865
4/6/2014 21:05:00,40.7684,-73.8623
4/6/2014 21:12:00,40.7698,-73.8645
4/6/2014 21:38:00,40.7685,-73.8625
4/6/2014 22:23:00,40.771,-73.866
4/7/2014 7:18:00,40.7686,-73.8625
4/7/2014 7:35:00,40.7686,-73.8627
4/7/2014 7:45:00,40.7685,-73.8625
4/7/2014 8:01:00,40.7741,-73.8723
4/7/2014 8:24:00,40.7696,-73.864
4/7/2014 8:39:00,40.771,-73.866
4/7/2014 9:03:00,40.7685,-73.8625
4/7/2014 9:40:00,40.7688,-73.863
4/7/2014 9:50:00,40.774,-73.8727
4/7/2014 9:53:00,40.7684,-73.8624
4/7/2014 10:10:00,40.7742,-73.8724
4/7/2014 10:40:00,40.7741,-73.8723
4/7/2014 10:43:00,40.7739,-73.872
4/7/2014 10:59:00,40.7663,-73.8863
4/7/2014 11:04:00,40.774,-73.8727
4/7/2014 11:10:00,40.7709,-73.8659
4/7/2014 11:40:00,40.7684,-73.8624
4/7/2014 11:57:00,40.7738,-73.872
4/7/2014 12:21:00,40.7688,-73.8624
4/7/2014 13:16:00,40.7739,-73.8726
4/7/2014 13:45:00,40.7693,-73.8656
4/7/2014 14:10:00,40.7683,-73.8622
4/7/2014 14:14:00,40.7702,-73.8648
4/7/2014 14:39:00,40.7741,-73.8723
4/7/2014 15:30:00,40.7665,-73.8919
4/7/2014 16:35:00,40.7707,-73.8656
4/7/2014 16:49:00,40.7709,-73.8658
4/7/2014 17:00:00,40.7741,-73.8725
4/7/2014 17:09:00,40.7741,-73.8723
4/7/2014 18:17:00,40.7709,-73.8659
4/7/2014 19:32:00,40.7686,-73.8627
4/7/2014 19:51:00,40.7732,-73.8859
4/7/2014 20:52:00,40.7741,-73.8726
4/7/2014 21:20:00,40.8381,-73.8872
4/7/2014 21:28:00,40.774,-73.8718
4/7/2014 22:10:00,40.7743,-73.8726
4/7/2014 23:24:00,40.774,-73.8724
4/8/2014 6:26:00,40.7687,-73.8626
4/8/2014 7:47:00,40.7711,-73.8662
4/8/2014 7:55:00,40.7742,-73.8731
4/8/2014 8:05:00,40.7738,-73.8718
4/8/2014 8:20:00,40.7708,-73.8658
4/8/2014 9:31:00,40.7705,-73.8651
4/8/2014 10:08:00,40.774,-73.8727
4/8/2014 10:15:00,40.7739,-73.8728
4/8/2014 10:27:00,40.7732,-73.8856
4/8/2014 11:31:00,40.774,-73.8721
4/8/2014 12:15:00,40.7711,-73.8662
4/8/2014 12:39:00,40.7738,-73.8725
4/8/2014 12:57:00,40.7687,-73.8628
4/8/2014 13:30:00,40.7681,-73.8619
4/8/2014 13:49:00,40.7709,-73.8659
4/8/2014 15:16:00,40.7702,-73.8648
4/8/2014 16:51:00,40.7683,-73.8626
4/8/2014 17:56:00,40.7686,-73.8627
4/8/2014 18:20:00,40.8164,-73.8915
4/8/2014 18:32:00,40.7731,-73.8856
4/8/2014 18:36:00,40.7685,-73.8625
4/8/2014 18:58:00,40.7685,-73.8625
4/8/2014 19:24:00,40.774,-73.8731
4/8/2014 19:28:00,40.7731,-73.8854
4/8/2014 19:56:00,40.7685,-73.8626
4/8/2014 20:07:00,40.7706,-73.8671
4/8/2014 20:58:00,40.7741,-73.8727
4/8/2014 21:13:00,40.7742,-73.8727
4/8/2014 21:53:00,40.7709,-73.8659
4/9/2014 6:58:00,40.7683,-73.8621
4/9/2014 8:24:00,40.7711,-73.8662
4/9/2014 8:26:00,40.7732,-73.8856
4/9/2014 9:01:00,40.7744,-73.8726
4/9/2014 9:23:00,40.774,-73.8726
4/9/2014 10:15:00,40.771,-73.866
4/9/2014 11:31:00,40.774,-73.8726
4/9/2014 11:40:00,40.7676,-73.8819
4/9/2014 11:55:00,40.7686,-73.8627
4/9/2014 12:07:00,40.7731,-73.8855
4/9/2014 13:08:00,40.7739,-73.8715
4/9/2014 13:47:00,40.7709,-73.8658
4/9/2014 14:16:00,40.7682,-73.862
4/9/2014 15:10:00,40.773,-73.886
4/9/2014 16:01:00,40.7742,-73.8725
4/9/2014 16:04:00,40.7682,-73.8621
4/9/2014 16:28:00,40.7729,-73.8856
4/9/2014 17:19:00,40.7732,-73.8856
4/9/2014 17:50:00,40.7685,-73.8624
4/9/2014 18:57:00,40.7684,-73.8623
4/9/2014 19:49:00,40.7682,-73.8622
4/9/2014 21:05:00,40.7741,-73.8725
4/9/2014 21:07:00,40.7699,-73.8644
4/9/2014 22:30:00,40.7709,-73.8658
4/10/2014 8:25:00,40.7685,-73.8625
4/10/2014 8:38:00,40.774,-73.8727
4/10/2014 10:11:00,40.774,-73.8717
4/10/2014 10:34:00,40.7739,-73.8724
4/10/2014 10:46:00,40.7684,-73.8619
4/10/2014 12:09:00,40.7741,-73.8726
4/10/2014 12:17:00,40.7688,-73.8625
4/10/2014 12:46:00,40.7621,-73.8731
4/10/2014 13:10:00,40.774,-73.8733
4/10/2014 13:53:00,40.774,-73.8726
4/10/2014 14:42:00,40.7726,-73.8957
4/10/2014 15:15:00,40.7739,-73.8724
4/10/2014 15:17:00,40.7708,-73.867
4/10/2014 15:23:00,40.7739,-73.8716
4/10/2014 15:58:00,40.7682,-73.8621
4/10/2014 16:19:00,40.7732,-73.8857
4/10/2014 16:26:00,40.7709,-73.8658
4/10/2014 16:43:00,40.7686,-73.8622
4/10/2014 17:12:00,40.7681,-73.862
4/10/2014 17:23:00,40.765,-73.8719
4/10/2014 17:25:00,40.7731,-73.8857
4/10/2014 17:38:00,40.771,-73.8854
4/10/2014 18:14:00,40.7687,-73.8629
4/10/2014 18:24:00,40.7699,-73.8644
4/10/2014 18:30:00,40.7728,-73.8856
4/10/2014 18:52:00,40.7682,-73.8621
4/10/2014 19:56:00,40.7707,-73.8656
4/10/2014 20:00:00,40.7709,-73.8659
4/10/2014 22:55:00,40.7742,-73.8727
4/10/2014 23:07:00,40.7684,-73.8624
4/11/2014 8:19:00,40.7729,-73.8857
4/11/2014 9:09:00,40.7684,-73.8623
4/11/2014 14:22:00,40.7707,-73.8655
4/11/2014 15:16:00,40.7685,-73.8625
4/11/2014 15:23:00,40.7711,-73.8659
4/11/2014 16:07:00,40.7741,-73.8727
4/11/2014 16:35:00,40.768,-73.8619
4/11/2014 17:12:00,40.7687,-73.8623
4/11/2014 17:12:00,40.7687,-73.8623
4/11/2014 17:50:00,40.7711,-73.8986
4/11/2014 18:12:00,40.774,-73.8728
4/11/2014 18:46:00,40.7699,-73.8644
4/11/2014 18:46:00,40.774,-73.8718
4/11/2014 19:01:00,40.774,-73.8726
4/11/2014 19:29:00,40.7739,-73.8726
4/11/2014 19:47:00,40.7741,-73.8726
4/11/2014 19:52:00,40.7684,-73.8623
4/11/2014 20:07:00,40.77,-73.8646
4/11/2014 21:14:00,40.7739,-73.8721
4/11/2014 21:16:00,40.7741,-73.8725
4/11/2014 22:25:00,40.7741,-73.8724
4/12/2014 9:05:00,40.771,-73.866
4/12/2014 12:11:00,40.7686,-73.8627
4/12/2014 12:11:00,40.7686,-73.8627
4/12/2014 13:03:00,40.8457,-73.8589
4/12/2014 13:39:00,40.7732,-73.8856
4/12/2014 14:25:00,40.7711,-73.8666
4/12/2014 15:21:00,40.8244,-73.8832
4/12/2014 17:32:00,40.7684,-73.8624
4/12/2014 20:21:00,40.7703,-73.8651
4/12/2014 21:36:00,40.7688,-73.8625
4/13/2014 11:38:00,40.774,-73.8725
4/13/2014 11:48:00,40.7683,-73.8624
4/13/2014 11:48:00,40.7683,-73.8624
