Time,Lat,Lon
4/3/2014 5:33:00,40.676,-73.9484
4/3/2014 5:50:00,40.6758,-73.9294
4/3/2014 6:26:00,40.6688,-73.9272
4/3/2014 6:35:00,40.6751,-73.9459
4/3/2014 7:47:00,40.6791,-73.9401
4/3/2014 11:09:00,40.6101,-73.9485
4/3/2014 11:40:00,40.6621,-73.9439
4/3/2014 12:04:00,40.6742,-73.9495
4/3/2014 12:11:00,40.6388,-73.9425
4/3/2014 12:56:00,40.6698,-73.9469
4/3/2014 13:28:00,40.6565,-73.9473
4/3/2014 16:05:00,40.6074,-73.9434
4/3/2014 16:28:00,40.6647,-73.9373
4/3/2014 17:02:00,40.6781,-73.9206
4/3/2014 17:05:00,40.6671,-73.9483
4/3/2014 23:37:00,40.6795,-73.9326
4/3/2014 23:39:00,40.669,-73.9298
4/4/2014 0:49:00,40.6694,-73.9388
4/4/2014 0:49:00,40.639,-73.9415
4/4/2014 3:44:00,40.6676,-73.9421
4/4/2014 6:11:00,40.6698,-73.9395
4/4/2014 6:35:00,40.6757,-73.9429
4/4/2014 7:00:00,40.6743,-73.9486
4/4/2014 8:06:00,40.6269,-73.9463
4/4/2014 8:16:00,40.6149,-73.9226
4/4/2014 10:29:00,40.6593,-73.9302
4/4/2014 11:40:00,40.6646,-73.9355
4/4/2014 12:36:00,40.6309,-73.935
4/4/2014 13:45:00,40.6047,-73.9427
4/4/2014 13:53:00,40.6097,-73.9484
4/4/2014 14:33:00,40.6624,-73.9367
4/4/2014 14:33:00,40.6624,-73.9367
4/4/2014 17:55:00,40.6693,-73.9351
4/4/2014 19:52:00,40.6671,-73.9319
4/4/2014 20:28:00,40.6644,-73.933
4/4/2014 20:36:00,40.6682,-73.9243
4/4/2014 20:59:00,40.6741,-73.9293
4/4/2014 21:27:00,40.6781,-73.947
4/4/2014 23:29:00,40.6567,-73.9244
4/4/2014 23:30:00,40.6775,-73.9295
4/5/2014 0:38:00,40.675,-73.9453
4/5/2014 0:43:00,40.6254,-73.9276
4/5/2014 1:31:00,40.6706,-73.9317
4/5/2014 2:01:00,40.661,-73.948
4/5/2014 2:17:00,40.6191,-73.938
4/5/2014 6:06:00,40.6793,-73.9294
4/5/2014 7:30:00,40.6793,-73.9433
4/5/2014 8:09:00,40.6797,-73.9385
4/5/2014 8:13:00,40.6242,-73.9416
4/5/2014 8:27:00,40.6749,-73.9446
4/5/2014 8:31:00,40.6507,-73.9428
4/5/2014 12:05:00,40.6757,-73.9433
4/5/2014 13:11:00,40.6743,-73.949
4/5/2014 14:08:00,40.6751,-73.948
4/5/2014 17:44:00,40.6302,-73.9447
4/5/2014 18:00:00,40.6721,-73.9259
4/5/2014 19:27:00,40.6775,-73.9472
4/5/2014 20:15:00,40.6772,-73.9421
4/5/2014 21:11:00,40.6718,-73.9475
4/5/2014 21:43:00,40.6714,-73.9393
4/5/2014 21:48:00,40.6695,-73.9398
4/5/2014 21:50:00,40.6686,-73.9235
4/5/2014 22:09:00,40.6694,-73.9465
4/5/2014 22:49:00,40.6769,-73.9374
4/5/2014 23:02:00,40.6648,-73.9203
4/6/2014 0:24:00,40.6686,-73.9396
4/6/2014 0:28:00,40.6329,-73.9216
4/6/2014 1:16:00,40.6695,-73.9404
4/6/2014 1:20:00,40.6157,-73.9294
4/6/2014 2:19:00,40.6325,-73.9337
4/6/2014 4:17:00,40.6724,-73.9463
4/6/2014 4:34:00,40.6198,-73.928
4/6/2014 7:29:00,40.6732,-73.9288
4/6/2014 10:07:00,40.669,-73.9379
4/6/2014 10:37:00,40.6795,-73.9314
4/6/2014 10:43:00,40.6797,-73.9313
4/6/2014 12:47:00,40.6743,-73.9492
4/6/2014 13:15:00,40.6765,-73.9444
4/6/2014 13:35:00,40.6598,-73.9361
4/6/2014 13:38:00,40.6659,-73.9438
4/6/2014 13:50:00,40.622,-73.934
4/6/2014 14:10:00,40.6343,-73.9459
4/6/2014 14:10:00,40.6281,-73.921
4/6/2014 14:20:00,40.6231,-73.9215
4/6/2014 14:33:00,40.6713,-73.9286
4/6/2014 14:44:00,40.666,-73.9449
4/6/2014 14:51:00,40.6712,-73.9264
4/6/2014 15:17:00,40.6723,-73.9462
4/6/2014 15:32:00,40.6748,-73.9415
4/6/2014 16:02:00,40.6782,-73.9498
4/6/2014 18:17:00,40.6718,-73.9357
4/6/2014 19:40:00,40.6327,-73.9457
4/6/2014 19:46:00,40.6175,-73.9462
4/6/2014 20:43:00,40.6712,-73.9263
4/6/2014 20:43:00,40.6623,-73.9344
4/6/2014 20:44:00,40.6707,-73.9476
4/6/2014 23:22:00,40.6182,-73.9443
4/6/2014 23:38:00,40.6637,-73.9348
4/7/2014 6:04:00,40.6595,-73.9489
4/7/2014 6:16:00,40.6746,-73.9394
4/7/2014 6:28:00,40.616,-73.9226
4/7/2014 7:08:00,40.6776,-73.9491
4/7/2014 7:34:00,40.673,-73.943
4/7/2014 10:36:00,40.6713,-73.9271
4/7/2014 10:47:00,40.6694,-73.947
4/7/2014 12:19:00,40.671,-73.9376
4/7/2014 13:19:00,40.617,-73.9472
4/7/2014 13:49:00,40.6686,-73.9454
4/7/2014 15:55:00,40.6625,-73.9359
4/7/2014 16:56:00,40.6689,-73.9422
4/7/2014 17:19:00,40.6783,-73.9217
4/7/2014 18:19:00,40.6545,-73.9443
4/7/2014 18:29:00,40.6717,-73.9348
4/7/2014 18:48:00,40.6561,-73.9465
4/7/2014 20:41:00,40.6241,-73.9285
4/8/2014 0:08:00,40.624,-73.9285
